"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Seeing the Pain this Kid is going through is so Heartbreaking. Some Ugandans still think Covid-19 is a Hoax. Fore w… https://t.co/8w3HBvPewR",FALSE,1,NA,2020-05-02 18:34:21,TRUE,NA,"1256653268685598720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oyo_GuyAmaRo",0,FALSE,FALSE,NA,NA
"RT @wmurcharchives: 19 hours of interviews with legendary editor and sound designer Walter Murch, ACE on his exceptional career (THX1138, T…",FALSE,0,NA,2020-05-02 18:34:18,FALSE,NA,"1256653258019536902",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arshimbo",56,TRUE,FALSE,NA,NA
"Just a little break for a new moment.
#MyKia #StayAtHome #KiaOman https://t.co/qrlOEbu86D",FALSE,0,NA,2020-05-02 18:34:08,FALSE,NA,"1256653212603617280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kiaoman",0,FALSE,FALSE,NA,NA
"RT @MareseKitchen: FLASH:::
Hello baby! 
I know you love good food,
We make good lovely food trays,
This is one of them ,
Come and patroniz…",FALSE,0,NA,2020-05-02 18:34:07,FALSE,NA,"1256653209256505344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaytiki",6,TRUE,FALSE,NA,NA
"RT @digmoradabad: 02.05.2020
Moradabad

Ms. Sanskriti &amp; Master Amber of class 2, Moradabad have sent beautiful pictures to inspire everyone…",FALSE,0,NA,2020-05-02 18:34:03,FALSE,NA,"1256653192210927616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mohamme41809595",3,TRUE,FALSE,NA,NA
"I still believe that in hard times, we discover the good we didn’t even know we’re capable of. Many thanks to these… https://t.co/S44uuANvTI",FALSE,0,NA,2020-05-02 18:34:01,TRUE,NA,"1256653186003337224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","travelingmkter",0,FALSE,FALSE,NA,NA
"RT @collectorvalsad: First COVID 19 positive patient discharge today after successful treatment by Team GMERS, Valsad.#Valsad #GujaratFight…",FALSE,0,NA,2020-05-02 18:34:01,FALSE,NA,"1256653183251873792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aksarkar_",78,TRUE,FALSE,NA,NA
"RT @MakeMon80019477: Start Doing Money Online with #AffiliateMarketing . <U+0001F525><U+0001F525>

Get an amazing #Complete #FREE #Guide And Start Make Money Wit…",FALSE,0,NA,2020-05-02 18:33:59,FALSE,NA,"1256653178424213504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","naumanmohammed",2,TRUE,FALSE,NA,NA
"2 hours of #dancing in my #livingroom today helped to get the steps up #stayathome #keepingfit <U+0001F57A><U+0001F3B5><U+0001F3B6><U+0001F3B5><U+0001F3B6> @ Snodland https://t.co/pKExle8o6p",FALSE,0,NA,2020-05-02 18:33:59,FALSE,NA,"1256653175005773825",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TraceyOpen",0,FALSE,FALSE,NA,NA
"RT @TE_Official_In: #ContestAlert
Hey guys we are back again with another exciting #Contest. RT Now and increase your chances of winning.…",FALSE,0,NA,2020-05-02 18:33:55,FALSE,NA,"1256653160782823424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuranaSaurabh55",52,TRUE,FALSE,NA,NA
"Staying at home doesn’t mean your search for a new home needs to stop! Check out these helpful tips on how to explo… https://t.co/QZY2zVj343",FALSE,0,NA,2020-05-02 18:33:51,TRUE,NA,"1256653145041547266",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","joyceVArealtor",0,FALSE,FALSE,NA,NA
"RT @MPSTootingTnC: Luckily PC Knellar was on hand to break up this fight in #tooting this week! Luckily they listened to his advice and wen…",FALSE,0,NA,2020-05-02 18:33:48,FALSE,NA,"1256653130927878147",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sonia_chester",135,TRUE,FALSE,NA,NA
"RT @rte: Missed the opening double bill of Normal People? 

Don't worry you can catch-up on demand via @RTEplayer: https://t.co/PnmFZEcDhh…",FALSE,0,NA,2020-05-02 18:33:40,FALSE,NA,"1256653095334969345",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mgt_whelan",2,TRUE,FALSE,NA,NA
"RT @ANTI_BOUNTY: INSTRUCTIONS FOR USE ANTIBOUNTY TWITTER TOOLS https://t.co/WaqpCVay9X
#bestbounty #marketing $STH #earn #cryptocurrency #f…",FALSE,0,NA,2020-05-02 18:33:38,FALSE,NA,"1256653089567801351",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kev29451016",63,TRUE,FALSE,NA,NA
"RT @sskaitcomics: Stretching muna before working out #StayAtHome #Workout https://t.co/gLG4lcBqC5",FALSE,0,NA,2020-05-02 18:33:35,FALSE,NA,"1256653077425225728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShainneKish",78,TRUE,FALSE,NA,NA
"RT @KawdaBoy: Sadly this is how our mainstream media also spread false stories.
#EnforceMediaEthicsSL

#WearAMask #WashYourHands #StayAtHom…",FALSE,0,NA,2020-05-02 18:33:34,FALSE,NA,"1256653071205257223",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gazly",13,TRUE,FALSE,NA,NA
"RT @ODNIgov: Interested in learning more about the raid on Osama bin Laden’s compound in Abbottabad, Pakistan while you #StayAtHome? Read s…",FALSE,0,NA,2020-05-02 18:33:32,FALSE,NA,"1256653065089925120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DoctorSekzi",33,TRUE,FALSE,NA,NA
"RT @marie_nassar: <U+0001F4A6><U+0001F338>Happy New Month dear friends<U+0001F495> wishing you all happiness,peace and good health<U+0001F337><U+0001F3E1><U+0001F333><U+0001F33C><U+0001F343><U+0001F490>

#FridayFeeling  <U+0001F49E>  #StayAtHome htt…",FALSE,0,NA,2020-05-02 18:33:16,FALSE,NA,"1256652994562539521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","501Huban",595,TRUE,FALSE,NA,NA
"RT @SJSwords: For Mary, an 80 year old nurse from Kilkenny.

Begin by Brendan Kennelly: https://t.co/7nv6j6Vbgb

Thanks to @poetryireland &amp;…",FALSE,0,NA,2020-05-02 18:33:15,FALSE,NA,"1256652993027596293",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silversister78",2,TRUE,FALSE,NA,NA
"Last night’s #MegaMillions winning numbers! Invite your friends and increase your chances of winning! Get your tick… https://t.co/G4GboRuc6d",FALSE,0,NA,2020-05-02 18:33:11,TRUE,NA,"1256652974660689920",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","lottoLishus",0,FALSE,FALSE,NA,NA
"RT @DyDPPA: Extreme protection! #yomequedoencasa #stayathome #madrid #mascarillas #streetphotography #dydppa #spain #corona #coronaviruspan…",FALSE,0,NA,2020-05-02 18:33:08,FALSE,NA,"1256652963856158722",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EduDieguezPhoto",2,TRUE,FALSE,NA,NA
"RT @MiguelCalabria3: People under lockdown are showing their gratitude to front-line healthcare workers worldwide by applauding them.

#cor…",FALSE,0,NA,2020-05-02 18:33:07,FALSE,NA,"1256652960601387009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LordAnthony48",52,TRUE,FALSE,NA,NA
"RT @EjenAlidetail: ""And walk not on the earth with conceit..""
( Surah Al-Isra: 37 )

#EjenAliQuote #KitaJagaKita #StayAtHome  #JummahMubara…",FALSE,0,NA,2020-05-02 18:33:06,FALSE,NA,"1256652956226719745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pijatcairo",33,TRUE,FALSE,NA,NA
"RT @RosieDuffield1: This picture is going around today. Idiots. (Not often I use that word on social media). Really hope these people don't…",FALSE,0,NA,2020-05-02 18:33:06,FALSE,NA,"1256652953903128582",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lazaroumterror",64,TRUE,FALSE,NA,NA
"RT @rte: Missed the opening double bill of Normal People? 

Don't worry you can catch-up on demand via @RTEplayer: https://t.co/PnmFZEcDhh…",FALSE,0,NA,2020-05-02 18:33:06,FALSE,NA,"1256652953865334784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LadyKernan",2,TRUE,FALSE,NA,NA
"RT @ODNIgov: Interested in learning more about the raid on Osama bin Laden’s compound in Abbottabad, Pakistan while you #StayAtHome? Read s…",FALSE,0,NA,2020-05-02 18:33:05,FALSE,NA,"1256652948794478593",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Shayna620",33,TRUE,FALSE,NA,NA
"RT @SkilliWorld: FREE! <U+0001F525>$500 Crazy Sports Moments Trivia at 9:15 PM EST<U+0001F525><U+2060>

RT to win a SkillUP (3 Winners)
<U+2060>
Use your skills to pay the bil…",FALSE,0,NA,2020-05-02 18:33:02,FALSE,NA,"1256652936442191872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kweennori",15,TRUE,FALSE,NA,NA
"RT @adriannarenee09: What do you mean the vet said I gained a little weight? #chonky #Caturday #cats #StayAtHome #weekend https://t.co/BSNd…",FALSE,0,NA,2020-05-02 18:33:01,FALSE,NA,"1256652935381110794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vernaaylett",100,TRUE,FALSE,NA,NA
"@insignificuntxX @aquarius1049 Again, how do they not understand that their ""beach rights"" are NOT more relevant th… https://t.co/i1tI8BOp64",FALSE,0,"insignificuntxX",2020-05-02 18:32:49,TRUE,"1256646063857053697","1256652885128957953","1242498431806877701","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","702YankeeBabe",0,FALSE,FALSE,NA,NA
"@Franksantopadre @RealGilbertACP @Groupof60 @VanityFair @RealGilbert @TheMoviesMadeMe @unspooled @tcm Being able to… https://t.co/qoTIuvwALj",FALSE,0,"Franksantopadre",2020-05-02 18:32:49,TRUE,"1256637350551093254","1256652884621406213","156682392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shorethingprods",0,FALSE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 18:32:48,FALSE,NA,"1256652878053347330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ayobamii007",379,TRUE,FALSE,NA,NA
"RT @FishAtm: Give yourself and family a wonderful fish treat this weekend

Give us a call/whatsapp : 08124081232

#Catfishforsale #freshcat…",FALSE,0,NA,2020-05-02 18:32:45,FALSE,NA,"1256652866682527744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbdulOare",1,TRUE,FALSE,NA,NA
"RT @CtryLove1: Hey shoppers! While you're out there getting all nice and exposed, the federal government is shopping for you too! Should be…",FALSE,0,NA,2020-05-02 18:32:44,FALSE,NA,"1256652863813619712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CookKCEgyptian",1,TRUE,FALSE,NA,NA
"Day 44 #QuarantineLife - Daisy doesn’t care about house rules. The couch is back to being hers. #noshame… https://t.co/eXyXptJYPO",FALSE,0,NA,2020-05-02 18:32:41,TRUE,NA,"1256652849120980992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProbertsTeresa",0,FALSE,FALSE,NA,NA
"RT @zeusFanHouse: Judge Rules #Democrat #Illinois Governor #JBPritzker Exceeded Authority, Violated Civil Rights with #Coronavirus #StayatH…",FALSE,0,NA,2020-05-02 18:32:37,FALSE,NA,"1256652833861992450",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","QanonPalmdale",417,TRUE,FALSE,NA,NA
"RT @marie_nassar: <U+0001F338><U+0001F495>Happy weekend dear friends<U+0001F337><U+0001F343><U+0001F436><U+0001F436><U+0001F609><U+0001F49E>

#SaturdayMorning <U+2615><U+FE0F><U+0001F36A> #StayAtHome https://t.co/hBNUCqkGWP",FALSE,0,NA,2020-05-02 18:32:34,FALSE,NA,"1256652818364207104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tom141277",427,TRUE,FALSE,NA,NA
"<U+2728> #STAYHOME  <U+2728> <U+0001F937><U+0001F3FB><U+200D><U+2640><U+FE0F>

<U+25AA><U+FE0F>Day 43 #StayAtHome
<U+25AA><U+FE0F>8th Ramzan &amp; fatso
<U+25AA><U+FE0F>#AmirLiaquat <U+2260> #ShireenMazari
<U+25AA><U+FE0F>Plant a Tree <U+0001F332>… https://t.co/fgdsrUisrl",FALSE,0,NA,2020-05-02 18:32:32,TRUE,NA,"1256652811661709317",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HiraASiddiqi",0,FALSE,FALSE,NA,NA
"RT @PixelDelusion: @StayAtHome ... or else.

Kosmokrats #screenshotsaturday #indiegames #indiedev #gamedev #madewithunity

(give it a wishl…",FALSE,0,NA,2020-05-02 18:32:28,FALSE,NA,"1256652796813889536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ajwnicholson",2,TRUE,FALSE,NA,NA
"RT @wmurcharchives: 19 hours of interviews with legendary editor and sound designer Walter Murch, ACE on his exceptional career (THX1138, T…",FALSE,0,NA,2020-05-02 18:32:25,FALSE,NA,"1256652783165616132",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GavRov",56,TRUE,FALSE,NA,NA
"RT @marie_nassar: <U+0001F338><U+0001F495>Happy weekend dear friends<U+0001F337><U+0001F343><U+0001F436><U+0001F436><U+0001F609><U+0001F49E>

#SaturdayMorning <U+2615><U+FE0F><U+0001F36A> #StayAtHome https://t.co/hBNUCqkGWP",FALSE,0,NA,2020-05-02 18:32:16,FALSE,NA,"1256652744896774144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FrancoCNac",427,TRUE,FALSE,NA,NA
"RT @2ndPower: @chartmariah #StayAtHome relax and this classic Album sooth your soul. Truly a healing masterpiece!

#JusticeForCharmbracelet…",FALSE,0,NA,2020-05-02 18:32:12,FALSE,NA,"1256652727981047809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marc92carey",4,TRUE,FALSE,NA,NA
"RT @RosieDuffield1: This picture is going around today. Idiots. (Not often I use that word on social media). Really hope these people don't…",FALSE,0,NA,2020-05-02 18:32:04,FALSE,NA,"1256652695248818176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jlofromtarn",64,TRUE,FALSE,NA,NA
"Happy to support the Event Industry Association of Ireland which is coordinating donations of equipment, resources… https://t.co/KLdnGiJ8MD",FALSE,1,NA,2020-05-02 18:32:04,TRUE,NA,"1256652693822672896",NA,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","blacknight",0,FALSE,FALSE,NA,NA
"RT @MrSwifty101: https://t.co/3OAlnHriWb
Back for an afternoon grind streaming some @DestinyTheGame! @DUKEofNEWCASTLE @TeamDukeStars @TheMi…",FALSE,0,NA,2020-05-02 18:31:57,FALSE,NA,"1256652666870140928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeamDukeStars",4,TRUE,FALSE,NA,NA
"RT @LaLigaTV: <U+26A1><U+FE0F> 21 SECONDS! <U+26A1><U+FE0F>

Don't be late for #LaLigaClassics tonight, or you'll miss @Benzema scoring the fastest goal in #ElClasico…",FALSE,0,NA,2020-05-02 18:31:56,FALSE,NA,"1256652660725481472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SHAMARANO",81,TRUE,FALSE,NA,NA
"RT @jurneesmollett: S/o to our amazing stunt team who trained us up and pushed us hard. #EightySevenEleven team 

@GlamourMagUK #BoPWatchAl…",FALSE,0,NA,2020-05-02 18:31:53,FALSE,NA,"1256652646968107009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexand72110370",193,TRUE,FALSE,NA,NA
"RT @ODNIgov: Interested in learning more about the raid on Osama bin Laden’s compound in Abbottabad, Pakistan while you #StayAtHome? Read s…",FALSE,0,NA,2020-05-02 18:31:48,FALSE,NA,"1256652625761783809",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmDigitalNews",33,TRUE,FALSE,NA,NA
"...For full details check back here daily: https://t.co/yhWfwoYvEh #FantasyBaseball #BaseBall #MLBAtHome… https://t.co/NoreZdJQyJ",FALSE,0,"StratOMatic",2020-05-02 18:31:41,TRUE,"1256652598112923651","1256652599073308674","97039525","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StratOMatic",0,FALSE,FALSE,NA,NA
"RT @blackwell_dgf: #Writerslift

#writers of the #WritingCommunity

#Readers of the #readingcommunity are stuck at home in the #lockdown…",FALSE,0,NA,2020-05-02 18:31:32,FALSE,NA,"1256652559051378688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VickieVErotica",9,TRUE,FALSE,NA,NA
"RT @asia_hockey: Best Indoor World Cup 2018 Goalkeeper, Sasan Hataminezhad of Iran, with his newphew, Rambod, Goalkeeper in AHF Cup U21, is…",FALSE,0,NA,2020-05-02 18:31:28,FALSE,NA,"1256652543255547904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","llogicals",0,TRUE,FALSE,NA,NA
"@AuthorKroese ""I have massively enjoyed reading this combustible gangland trilogy.""

Alex J Book Reviews… https://t.co/xD53lKb6kQ",FALSE,0,"AuthorKroese",2020-05-02 18:31:26,TRUE,"1256603541881475074","1256652535521316864","1106709478051848192","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","neilwalkerwrote",0,FALSE,FALSE,NA,NA
"RT @Sunnideb: Have you heard ‘sonnet 1’ by Sunni on #SoundCloud? #quarantine #poetry #stayathome #nationalpoetrymonth #np https://t.co/GhU1…",FALSE,0,NA,2020-05-02 18:31:24,FALSE,NA,"1256652525253492736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DrPostALot",1,TRUE,FALSE,NA,NA
"RT @MakeMon80019477: Start Doing Money Online with #AffiliateMarketing . <U+0001F525><U+0001F525>

Get an amazing #Complete #FREE #Guide And Start Make Money Wit…",FALSE,0,NA,2020-05-02 18:31:15,FALSE,NA,"1256652487282606082",NA,"<a href=""https://twitter.com/home"" rel=""nofollow"">Biz wiz</a>","Moneym0vesMoney",2,TRUE,FALSE,NA,NA
"RT @Princes55032219: #ChildhoodMemories during #StayAtHome , #lockdown

Anything special, be it toys or yummies I absolutely didn't want to…",FALSE,0,NA,2020-05-02 18:31:12,FALSE,NA,"1256652477195145216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johnnyjan8",2,TRUE,FALSE,NA,NA
"Lady's and Gentlemen, its finally happened, we've made it to 101 followers. Only nine more to go. #StayHome… https://t.co/8gSuCQa9Vr",FALSE,0,NA,2020-05-02 18:31:10,TRUE,NA,"1256652466046803968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zuluflash",0,FALSE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F525> Control 
<U+26A1><U+FE0F> Skills 
<U+26BD><U+FE0F> Goals 

<U+2694><U+FE0F> <U+0001D5D5><U+0001D5DC><U+0001D5DA> <U+0001D5D5><U+0001D5D8><U+0001D5E1><U+0001D5ED> is <U+0001D5DC><U+0001D5E1><U+0001D5E9><U+0001D5DC><U+0001D5E1><U+0001D5D6><U+0001D5DC><U+0001D5D5><U+0001D5DF><U+0001D5D8>! <U+2694><U+FE0F>

<U+0001F49C> @Benzema <U+0001F49C>

#LaLigaSantander #StayAtHome https://t.co/is1ps…",FALSE,0,NA,2020-05-02 18:31:08,FALSE,NA,"1256652461160480768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jiby_e",83,TRUE,FALSE,NA,NA
